vdd	vair_f	air_adc	AirTemp	therm_resistance	AirDirectADC	AirDirectVolt
5.13	3.50	711	-273.35	-63208.25	405	2.03
5.13	3.50	711	-273.35	-63208.25	405	2.03
5.13	3.51	708	-273.35	-65399.31	406	2.03
5.13	3.49	713	-273.35	-61740.19	397	1.99
5.13	3.49	713	-273.35	-61740.19	397	1.99
5.13	3.46	720	-273.35	-56555.37	394	1.97
5.13	3.46	720	-273.35	-56555.37	394	1.97
5.13	3.47	719	-273.35	-57300.56	397	1.99
5.13	3.48	717	-273.35	-58786.37	396	1.98
5.13	3.48	717	-273.35	-58786.37	396	1.98
5.13	3.45	723	-273.35	-54310.81	387	1.94
5.13	3.45	723	-273.35	-54310.81	387	1.94
5.13	3.43	730	-273.35	-49020.00	382	1.91
5.13	3.43	731	-273.35	-48258.00	384	1.92
5.13	3.43	731	-273.35	-48258.00	384	1.92
5.13	3.44	728	-273.35	-50539.37	385	1.93
5.13	3.44	728	-273.35	-50539.37	385	1.93
5.13	3.43	731	-273.35	-48258.00	379	1.90
5.13	3.41	737	-273.35	-43653.00	374	1.87
5.13	3.41	737	-273.35	-43653.00	374	1.87
5.13	3.40	738	-273.35	-42880.00	377	1.89
5.13	3.40	738	-273.35	-42880.00	377	1.89
5.13	3.42	734	-273.35	-45962.62	378	1.89
5.13	3.40	738	-273.35	-42880.00	371	1.86
5.13	3.40	738	-273.35	-42880.00	371	1.86
5.13	3.38	745	-273.35	-37424.00	366	1.83
5.13	3.38	745	-273.35	-37424.00	366	1.83
5.13	3.38	745	-273.35	-37424.00	369	1.85
5.13	3.38	743	-273.35	-38990.94	370	1.85
5.13	3.38	743	-273.35	-38990.94	370	1.85
5.13	3.38	745	-273.35	-37424.00	364	1.82
5.13	3.38	745	-273.35	-37424.00	364	1.82
5.13	3.36	751	-273.35	-32684.06	358	1.79
5.13	3.35	753	-273.35	-31090.87	360	1.80
5.13	3.35	753	-273.35	-31090.87	360	1.80
5.13	3.36	750	-273.35	-33478.19	362	1.81
5.13	3.36	750	-273.35	-33478.19	362	1.81
5.13	3.36	751	-273.35	-32684.06	357	1.79
5.13	3.33	758	-273.35	-27078.62	350	1.75
5.13	3.33	758	-273.35	-27078.62	350	1.75
5.13	3.32	760	-273.35	-25461.94	352	1.76
5.13	3.32	760	-273.35	-25461.94	352	1.76
5.13	3.34	755	-273.35	-29491.06	357	1.79
5.13	3.34	755	-273.35	-29491.06	354	1.77
5.13	3.34	755	-273.35	-29491.06	354	1.77
5.13	3.33	759	-273.35	-26271.12	349	1.75
5.13	3.33	759	-273.35	-26271.12	349	1.75
5.13	3.32	761	-273.35	-24651.00	351	1.76
5.13	3.34	757	-273.35	-27884.50	356	1.78
5.13	3.34	757	-273.35	-27884.50	356	1.78
5.13	3.34	755	-273.35	-29491.06	354	1.77
5.13	3.34	755	-273.35	-29491.06	354	1.77
5.13	3.33	759	-273.35	-26271.12	349	1.75
5.13	3.32	761	-273.35	-24651.00	350	1.75
5.13	3.32	761	-273.35	-24651.00	350	1.75
5.13	3.34	757	-273.35	-27884.50	356	1.78
5.13	3.34	757	-273.35	-27884.50	356	1.78
5.13	3.35	754	-273.35	-30291.81	354	1.77
5.13	3.33	758	-273.35	-27078.62	349	1.75
5.13	3.33	758	-273.35	-27078.62	349	1.75
5.13	3.32	761	-273.35	-24651.00	350	1.75
5.13	3.32	761	-273.35	-24651.00	350	1.75
5.13	3.34	757	-273.35	-27884.50	355	1.78
5.13	3.35	754	-273.35	-30291.81	355	1.78
5.13	3.35	754	-273.35	-30291.81	355	1.78
5.13	3.33	758	-273.35	-27078.62	350	1.75
5.13	3.33	758	-273.35	-27078.62	350	1.75
5.13	3.32	761	-273.35	-24651.00	349	1.75
5.13	3.33	758	-273.35	-27078.62	355	1.78
5.13	3.33	758	-273.35	-27078.62	355	1.78
5.13	3.34	755	-273.35	-29491.06	356	1.78
5.13	3.34	755	-273.35	-29491.06	356	1.78
5.13	3.34	757	-273.35	-27884.50	350	1.75
5.13	3.32	761	-273.35	-24651.00	349	1.75
5.13	3.32	761	-273.35	-24651.00	349	1.75
5.13	3.27	777	-273.35	-11439.81	341	1.71
5.13	3.27	777	-273.35	-11439.81	341	1.71
5.13	3.35	754	-273.35	-30291.81	356	1.78
5.13	3.34	757	-273.35	-27884.50	351	1.76
5.13	3.34	757	-273.35	-27884.50	351	1.76
5.13	3.32	761	-273.35	-24651.00	349	1.75
5.13	3.32	761	-273.35	-24651.00	349	1.75
5.13	3.33	759	-273.35	-26271.12	353	1.77
5.13	3.35	754	-273.35	-30291.81	356	1.78
5.13	3.35	754	-273.35	-30291.81	356	1.78
