vdd	water_volt	water_adc	waterTemp	water_R	DirectADC	DirectVolt	
2.19	0.00	41	0.00	0.00	319	0.68	
2.19	0.00	41	0.00	0.00	314	0.67	
2.19	0.00	41	0.00	0.00	317	0.68	
2.19	0.00	41	0.00	0.00	309	0.66	
2.19	0.00	41	0.00	0.00	313	0.67	
2.19	0.00	40	0.00	0.00	309	0.66	
2.19	0.00	41	0.00	0.00	308	0.66	
2.19	0.00	41	0.00	0.00	309	0.66	
2.19	0.00	41	0.00	0.00	305	0.65	
2.19	0.00	41	0.00	0.00	308	0.66	
2.19	0.00	41	0.00	0.00	304	0.65	
2.19	0.00	41	0.00	0.00	306	0.65	
2.19	0.00	40	0.00	0.00	303	0.65	
2.19	0.00	41	0.00	0.00	301	0.64	
2.19	0.00	41	0.00	0.00	304	0.65	
2.19	0.00	41	0.00	0.00	299	0.64	
2.19	0.00	41	0.00	0.00	304	0.65	
2.19	0.00	41	0.00	0.00	298	0.64	
2.19	0.00	41	0.00	0.00	302	0.65	
2.19	0.00	41	0.00	0.00	300	0.64	
2.19	0.00	41	0.00	0.00	298	0.64	
2.19	0.00	41	0.00	0.00	301	0.64	
2.19	0.00	41	0.00	0.00	296	0.63	
2.19	0.00	41	0.00	0.00	300	0.64	
2.19	0.00	40	0.00	0.00	295	0.63	
2.19	0.00	41	0.00	0.00	297	0.63	
2.19	0.00	41	0.00	0.00	296	0.63	
2.19	0.00	41	0.00	0.00	294	0.63	
2.19	0.00	41	0.00	0.00	296	0.63	
2.19	0.00	41	0.00	0.00	290	0.62	
2.19	0.00	41	0.00	0.00	296	0.63	
2.19	0.00	41	0.00	0.00	291	0.62	
2.19	0.00	41	0.00	0.00	293	0.63	
2.19	0.00	41	0.00	0.00	291	0.62	
2.19	0.00	41	0.00	0.00	290	0.62	
2.19	0.00	41	0.00	0.00	293	0.63	
2.19	0.00	41	0.00	0.00	287	0.61	
2.19	0.00	41	0.00	0.00	292	0.62	
2.19	0.00	41	0.00	0.00	287	0.61	
2.19	0.00	40	0.00	0.00	289	0.62	
2.19	0.00	40	0.00	0.00	287	0.61	
2.19	0.00	41	0.00	0.00	285	0.61	
2.19	0.00	41	0.00	0.00	288	0.62	
2.19	0.00	41	0.00	0.00	281	0.60	
2.19	0.00	41	0.00	0.00	285	0.61	
2.19	0.00	41	0.00	0.00	281	0.60	
2.19	0.00	41	0.00	0.00	283	0.60	
2.19	0.00	41	0.00	0.00	284	0.61	
2.19	0.00	41	0.00	0.00	280	0.60	
2.19	0.00	41	0.00	0.00	284	0.61	
2.19	0.00	41	0.00	0.00	279	0.60	
2.19	0.00	41	0.00	0.00	284	0.61	
2.19	0.00	41	0.00	0.00	280	0.60	
2.19	0.00	40	0.00	0.00	281	0.60	
2.19	0.00	41	0.00	0.00	281	0.60	
2.19	0.00	41	0.00	0.00	278	0.59	
2.19	0.00	41	0.00	0.00	281	0.60	
2.19	0.00	41	0.00	0.00	276	0.59	
2.19	0.00	41	0.00	0.00	280	0.60	
2.19	0.00	41	0.00	0.00	277	0.59	
2.19	0.00	41	0.00	0.00	278	0.59	
2.19	0.00	41	0.00	0.00	278	0.59	
2.19	0.00	41	0.00	0.00	274	0.59	
2.19	0.00	41	0.00	0.00	278	0.59	
2.19	0.00	41	0.00	0.00	273	0.58	
2.19	0.00	40	0.00	0.00	277	0.59	
2.19	0.00	41	0.00	0.00	273	0.58	
2.19	0.00	41	0.00	0.00	273	0.58	
2.19	0.00	41	0.00	0.00	274	0.59	
2.19	0.00	41	0.00	0.00	270	0.58	
2.19	0.00	41	0.00	0.00	274	0.59	
2.19	0.00	41	0.00	0.00	268	0.57	
2.19	0.00	41	0.00	0.00	272	0.58	
2.19	0.00	41	0.00	0.00	269	0.58	
2.19	0.00	40	0.00	0.00	269	0.58	
2.19	0.00	41	0.00	0.00	271	0.58	
2.19	0.00	41	0.00	0.00	266	0.57	
2.19	0.00	41	0.00	0.00	271	0.58	
2.19	0.00	41	0.00	0.00	266	0.57	
2.19	0.00	41	0.00	0.00	269	0.58	
2.19	0.00	41	0.00	0.00	267	0.57	
2.19	0.00	41	0.00	0.00	267	0.57	
2.19	0.00	41	0.00	0.00	269	0.58	
2.19	0.00	41	0.00	0.00	264	0.56	
2.19	0.00	41	0.00	0.00	269	0.58	
2.19	0.00	41	0.00	0.00	264	0.56	
2.19	0.00	41	0.00	0.00	267	0.57	
2.19	0.00	40	0.00	0.00	265	0.57	
2.19	0.00	41	0.00	0.00	264	0.56	
2.19	0.00	41	0.00	0.00	267	0.57	
2.19	0.00	41	0.00	0.00	262	0.56	
2.19	0.00	41	0.00	0.00	267	0.57	
2.19	0.00	41	0.00	0.00	262	0.56	
2.19	0.00	41	0.00	0.00	265	0.57	
2.19	0.00	41	0.00	0.00	263	0.56	
2.19	0.00	41	0.00	0.00	261	0.56	
2.19	0.00	41	0.00	0.00	263	0.56	
2.19	0.00	41	0.00	0.00	258	0.55	
2.19	0.00	41	0.00	0.00	262	0.56	
2.19	0.00	41	0.00	0.00	256	0.55	
2.19	0.00	41	0.00	0.00	259	0.55	
2.19	0.00	40	0.00	0.00	258	0.55	
2.19	0.00	41	0.00	0.00	254	0.54	
2.19	0.00	41	0.00	0.00	258	0.55	
2.19	0.00	41	0.00	0.00	252	0.54	
2.19	0.00	41	0.00	0.00	257	0.55	
2.19	0.00	41	0.00	0.00	253	0.54	
2.19	0.00	41	0.00	0.00	255	0.55	
2.19	0.00	41	0.00	0.00	256	0.55	
2.19	0.00	41	0.00	0.00	252	0.54	
2.19	0.00	41	0.00	0.00	256	0.55	
2.19	0.00	41	0.00	0.00	251	0.54	
2.19	0.00	41	0.00	0.00	256	0.55	
2.19	0.00	40	0.00	0.00	253	0.54	
2.19	0.00	41	0.00	0.00	254	0.54	
2.19	0.00	41	0.00	0.00	255	0.55	
2.19	0.00	41	0.00	0.00	252	0.54	
2.19	0.00	41	0.00	0.00	256	0.55	
2.19	0.00	41	0.00	0.00	251	0.54	
2.19	0.00	41	0.00	0.00	255	0.55	
2.19	0.00	40	0.00	0.00	253	0.54	
2.19	0.00	40	0.00	0.00	253	0.54	
2.19	0.00	41	0.00	0.00	252	0.54	
2.19	0.00	41	0.00	0.00	248	0.53	
2.19	0.00	41	0.00	0.00	252	0.54	
2.19	0.00	41	0.00	0.00	247	0.53	
2.19	0.00	41	0.00	0.00	250	0.53	
2.19	0.00	41	0.00	0.00	246	0.53	
2.19	0.00	41	0.00	0.00	246	0.53	
2.19	0.00	41	0.00	0.00	244	0.52	
2.19	0.00	41	0.00	0.00	239	0.51	
2.19	0.00	41	0.00	0.00	243	0.52	
2.19	0.00	41	0.00	0.00	235	0.50	
2.19	0.00	41	0.00	0.00	238	0.51	
2.19	0.00	40	0.00	0.00	234	0.50	
2.19	0.00	41	0.00	0.00	234	0.50	
2.19	0.00	41	0.00	0.00	234	0.50	
2.19	0.00	41	0.00	0.00	230	0.49	
2.19	0.00	41	0.00	0.00	234	0.50	
2.19	0.00	41	0.00	0.00	229	0.49	
2.19	0.00	41	0.00	0.00	231	0.49	
2.19	0.00	40	0.00	0.00	228	0.49	
2.19	0.00	41	0.00	0.00	226	0.48	
2.19	0.00	41	0.00	0.00	227	0.49	
2.19	0.00	41	0.00	0.00	223	0.48	
2.19	0.00	41	0.00	0.00	227	0.49	
2.19	0.00	41	0.00	0.00	222	0.47	
2.19	0.00	41	0.00	0.00	226	0.48	
2.19	0.00	41	0.00	0.00	223	0.48	
2.19	0.00	41	0.00	0.00	221	0.47	
2.19	0.00	41	0.00	0.00	224	0.48	
2.19	0.00	41	0.00	0.00	219	0.47	
2.19	0.00	41	0.00	0.00	224	0.48	
2.19	0.00	41	0.00	0.00	218	0.47	
2.19	0.00	41	0.00	0.00	220	0.47	
2.19	0.00	41	0.00	0.00	218	0.47	
2.19	0.00	41	0.00	0.00	216	0.46	
2.19	0.00	41	0.00	0.00	219	0.47	
2.19	0.00	41	0.00	0.00	212	0.45	
2.19	0.00	41	0.00	0.00	211	0.45	
2.19	0.00	41	0.00	0.00	198	0.42	
2.19	0.00	41	0.00	0.00	192	0.41	
2.19	0.00	41	0.00	0.00	189	0.40	
2.19	0.00	41	0.00	0.00	187	0.40	
2.19	0.00	41	0.00	0.00	188	0.40	
2.19	0.00	41	0.00	0.00	181	0.39	
2.19	0.00	41	0.00	0.00	181	0.39	
2.19	0.00	41	0.00	0.00	170	0.36	
2.19	0.00	41	0.00	0.00	172	0.37	
2.19	0.00	40	0.00	0.00	171	0.37	
2.19	0.00	41	0.00	0.00	165	0.35	
2.19	0.00	41	0.00	0.00	169	0.36	
2.19	0.00	41	0.00	0.00	163	0.35	
2.19	0.00	41	0.00	0.00	165	0.35	
2.19	0.00	41	0.00	0.00	158	0.34	
2.19	0.00	41	0.00	0.00	157	0.34	
2.19	0.00	41	0.00	0.00	155	0.33	
2.19	0.00	41	0.00	0.00	148	0.32	
2.19	0.00	41	0.00	0.00	151	0.32	
2.19	0.00	41	0.00	0.00	145	0.31	
2.19	0.00	41	0.00	0.00	150	0.32	
2.19	0.00	40	0.00	0.00	144	0.31	
2.19	0.00	40	0.00	0.00	144	0.31	
2.19	0.00	41	0.00	0.00	142	0.30	
2.19	0.00	41	0.00	0.00	138	0.29	
2.19	0.00	41	0.00	0.00	142	0.30	
2.19	0.00	41	0.00	0.00	134	0.29	
2.19	0.00	41	0.00	0.00	139	0.30	
2.19	0.00	41	0.00	0.00	136	0.29	
2.19	0.00	40	0.00	0.00	136	0.29	
2.19	0.00	41	0.00	0.00	135	0.29	
2.19	0.00	41	0.00	0.00	129	0.28	
2.19	0.00	41	0.00	0.00	133	0.28	
2.19	0.00	41	0.00	0.00	126	0.27	
2.19	0.00	40	0.00	0.00	129	0.28	
2.19	0.00	41	0.00	0.00	125	0.27	
2.19	0.00	41	0.00	0.00	124	0.27	
2.19	0.00	41	0.00	0.00	125	0.27	
2.19	0.00	41	0.00	0.00	118	0.25	
2.19	0.00	40	0.00	0.00	122	0.26	
2.19	0.00	41	0.00	0.00	115	0.25	
2.19	0.00	40	0.00	0.00	118	0.25	
2.19	0.00	40	0.00	0.00	114	0.24	
2.19	0.00	41	0.00	0.00	112	0.24	
2.19	0.00	40	0.00	0.00	114	0.24	
2.19	0.00	41	0.00	0.00	110	0.24	
2.19	0.00	40	0.00	0.00	114	0.24	
2.19	0.00	40	0.00	0.00	108	0.23	
2.19	0.00	41	0.00	0.00	110	0.24	
2.19	0.00	41	0.00	0.00	107	0.23	
2.19	0.00	41	0.00	0.00	106	0.23	
2.19	0.00	41	0.00	0.00	109	0.23	
2.19	0.00	41	0.00	0.00	104	0.22	
2.19	0.00	41	0.00	0.00	109	0.23	
2.19	0.00	41	0.00	0.00	103	0.22	
2.19	0.00	41	0.00	0.00	105	0.22	
2.19	0.00	41	0.00	0.00	103	0.22	
2.19	0.00	41	0.00	0.00	101	0.22	
2.19	0.00	41	0.00	0.00	104	0.22	
2.19	0.00	41	0.00	0.00	98	0.21	
2.19	0.00	41	0.00	0.00	102	0.22	
2.19	0.00	41	0.00	0.00	96	0.21	
2.19	0.00	40	0.00	0.00	99	0.21	
2.19	0.00	40	0.00	0.00	97	0.21	
2.19	0.00	41	0.00	0.00	96	0.21	
2.19	0.00	41	0.00	0.00	98	0.21	
2.19	0.00	41	0.00	0.00	92	0.20	
2.19	0.00	41	0.00	0.00	96	0.21	
2.19	0.00	41	0.00	0.00	91	0.19	
2.19	0.00	41	0.00	0.00	94	0.20	
2.19	0.00	40	0.00	0.00	92	0.20	
2.19	0.00	41	0.00	0.00	88	0.19	
2.19	0.00	41	0.00	0.00	91	0.19	
2.19	0.00	41	0.00	0.00	85	0.18	
2.19	0.00	40	0.00	0.00	90	0.19	
2.19	0.00	41	0.00	0.00	85	0.18	
2.19	0.00	41	0.00	0.00	86	0.18	
2.19	0.00	41	0.00	0.00	86	0.18	
2.19	0.00	40	0.00	0.00	82	0.18	
2.19	0.00	40	0.00	0.00	86	0.18	
2.19	0.00	41	0.00	0.00	80	0.17	
2.19	0.00	40	0.00	0.00	83	0.18	
2.19	0.00	41	0.00	0.00	79	0.17	
2.19	0.00	41	0.00	0.00	80	0.17	
2.19	0.00	41	0.00	0.00	81	0.17	
2.19	0.00	41	0.00	0.00	77	0.16	
2.19	0.00	41	0.00	0.00	81	0.17	
2.19	0.00	40	0.00	0.00	75	0.16	
2.19	0.00	41	0.00	0.00	79	0.17	
2.19	0.00	40	0.00	0.00	75	0.16	
2.19	0.00	40	0.00	0.00	75	0.16	
2.19	0.00	41	0.00	0.00	75	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	75	0.16	
2.19	0.00	41	0.00	0.00	73	0.16	
2.19	0.00	40	0.00	0.00	73	0.16	
2.19	0.00	41	0.00	0.00	75	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	40	0.00	0.00	72	0.15	
2.19	0.00	41	0.00	0.00	75	0.16	
2.19	0.00	41	0.00	0.00	73	0.16	
2.19	0.00	40	0.00	0.00	73	0.16	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	72	0.15	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	40	0.00	0.00	73	0.16	
2.19	0.00	41	0.00	0.00	73	0.16	
2.19	0.00	40	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	77	0.16	
2.19	0.00	41	0.00	0.00	72	0.15	
2.19	0.00	40	0.00	0.00	76	0.16	
2.19	0.00	40	0.00	0.00	74	0.16	
2.19	0.00	41	0.00	0.00	73	0.16	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	40	0.00	0.00	77	0.16	
2.19	0.00	41	0.00	0.00	72	0.15	
2.19	0.00	41	0.00	0.00	75	0.16	
2.19	0.00	40	0.00	0.00	75	0.16	
2.19	0.00	40	0.00	0.00	72	0.15	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	72	0.15	
2.19	0.00	41	0.00	0.00	74	0.16	
2.19	0.00	40	0.00	0.00	75	0.16	
2.19	0.00	41	0.00	0.00	72	0.15	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	72	0.15	
2.19	0.00	41	0.00	0.00	74	0.16	
2.19	0.00	41	0.00	0.00	75	0.16	
2.19	0.00	41	0.00	0.00	72	0.15	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	40	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	72	0.15	
2.19	0.00	41	0.00	0.00	74	0.16	
2.19	0.00	41	0.00	0.00	75	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	40	0.00	0.00	76	0.16	
2.19	0.00	40	0.00	0.00	73	0.16	
2.19	0.00	41	0.00	0.00	73	0.16	
2.19	0.00	41	0.00	0.00	75	0.16	
2.19	0.00	41	0.00	0.00	72	0.15	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	40	0.00	0.00	73	0.16	
2.19	0.00	41	0.00	0.00	73	0.16	
2.19	0.00	41	0.00	0.00	75	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	77	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	75	0.16	
2.19	0.00	40	0.00	0.00	74	0.16	
2.19	0.00	40	0.00	0.00	72	0.15	
2.19	0.00	41	0.00	0.00	75	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	76	0.16	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	75	0.16	
2.19	0.00	41	0.00	0.00	72	0.15	
2.19	0.00	41	0.00	0.00	71	0.15	
2.19	0.00	41	0.00	0.00	72	0.15	
2.19	0.00	40	0.00	0.00	67	0.14	
2.19	0.00	41	0.00	0.00	72	0.15	
2.19	0.00	41	0.00	0.00	66	0.14	
2.19	0.00	40	0.00	0.00	69	0.15	
2.19	0.00	40	0.00	0.00	67	0.14	
2.19	0.00	41	0.00	0.00	65	0.14	
2.19	0.00	41	0.00	0.00	69	0.15	
2.19	0.00	41	0.00	0.00	63	0.13	
2.19	0.00	41	0.00	0.00	69	0.15	
2.19	0.00	41	0.00	0.00	63	0.13	
2.19	0.00	41	0.00	0.00	64	0.14	
2.19	0.00	41	0.00	0.00	64	0.14	
2.19	0.00	41	0.00	0.00	62	0.13	
2.19	0.00	41	0.00	0.00	65	0.14	
2.19	0.00	41	0.00	0.00	60	0.13	
2.19	0.00	41	0.00	0.00	64	0.14	
2.19	0.00	40	0.00	0.00	61	0.13	
2.19	0.00	40	0.00	0.00	62	0.13	
2.19	0.00	41	0.00	0.00	62	0.13	
2.19	0.00	41	0.00	0.00	60	0.13	
2.19	0.00	41	0.00	0.00	64	0.14	
2.19	0.00	41	0.00	0.00	59	0.13	
2.19	0.00	41	0.00	0.00	64	0.14	
2.19	0.00	41	0.00	0.00	60	0.13	
2.19	0.00	40	0.00	0.00	61	0.13	
2.19	0.00	41	0.00	0.00	61	0.13	
2.19	0.00	41	0.00	0.00	57	0.12	
2.19	0.00	41	0.00	0.00	62	0.13	
2.19	0.00	40	0.00	0.00	56	0.12	
2.19	0.00	41	0.00	0.00	60	0.13	
2.19	0.00	41	0.00	0.00	56	0.12	
2.19	0.00	41	0.00	0.00	58	0.12	
2.19	0.00	40	0.00	0.00	58	0.12	
2.19	0.00	41	0.00	0.00	54	0.12	
2.19	0.00	41	0.00	0.00	59	0.13	
2.19	0.00	41	0.00	0.00	54	0.12	
2.19	0.00	41	0.00	0.00	58	0.12	
2.19	0.00	41	0.00	0.00	55	0.12	
2.19	0.00	41	0.00	0.00	56	0.12	
2.19	0.00	41	0.00	0.00	57	0.12	
2.19	0.00	41	0.00	0.00	53	0.11	
2.19	0.00	41	0.00	0.00	58	0.12	
2.19	0.00	41	0.00	0.00	53	0.11	
2.19	0.00	40	0.00	0.00	57	0.12	
2.19	0.00	40	0.00	0.00	53	0.11	
2.19	0.00	41	0.00	0.00	54	0.12	
2.19	0.00	41	0.00	0.00	56	0.12	
2.19	0.00	41	0.00	0.00	51	0.11	
2.19	0.00	41	0.00	0.00	57	0.12	
2.19	0.00	41	0.00	0.00	51	0.11	
2.19	0.00	41	0.00	0.00	55	0.12	
2.19	0.00	40	0.00	0.00	53	0.11	
2.19	0.00	41	0.00	0.00	52	0.11	
2.19	0.00	41	0.00	0.00	54	0.12	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	54	0.12	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	52	0.11	
2.19	0.00	40	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	51	0.11	
2.19	0.00	41	0.00	0.00	47	0.10	
2.19	0.00	41	0.00	0.00	52	0.11	
2.19	0.00	40	0.00	0.00	47	0.10	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	40	0.00	0.00	47	0.10	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	51	0.11	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	40	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	40	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	40	0.00	0.00	46	0.10	
2.19	0.00	40	0.00	0.00	47	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	40	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	44	0.09	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	40	0.00	0.00	46	0.10	
2.19	0.00	40	0.00	0.00	47	0.10	
2.19	0.00	40	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	44	0.09	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	47	0.10	
2.19	0.00	40	0.00	0.00	47	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	40	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	40	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	40	0.00	0.00	47	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	40	0.00	0.00	45	0.10	
2.19	0.00	40	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	44	0.09	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	47	0.10	
2.19	0.00	40	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	44	0.09	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	40	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	47	0.10	
2.19	0.00	40	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	44	0.09	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	40	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	40	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	40	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	44	0.09	
2.19	0.00	40	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	47	0.10	
2.19	0.00	40	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	40	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	47	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	40	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	47	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	40	0.00	0.00	47	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	40	0.00	0.00	49	0.10	
2.19	0.00	40	0.00	0.00	44	0.09	
2.19	0.00	40	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	44	0.09	
2.19	0.00	40	0.00	0.00	50	0.11	
2.19	0.00	40	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	47	0.10	
2.19	0.00	41	0.00	0.00	47	0.10	
2.19	0.00	40	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	44	0.09	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	40	0.00	0.00	46	0.10	
2.19	0.00	40	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	44	0.09	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	40	0.00	0.00	46	0.10	
2.19	0.00	40	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	44	0.09	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	40	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	40	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	47	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	40	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	40	0.00	0.00	47	0.10	
2.19	0.00	40	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	49	0.10	
2.19	0.00	41	0.00	0.00	45	0.10	
2.19	0.00	40	0.00	0.00	50	0.11	
2.19	0.00	40	0.00	0.00	46	0.10	
2.19	0.00	41	0.00	0.00	50	0.11	
2.19	0.00	41	0.00	0.00	48	0.10	
2.19	0.00	40	0.00	0.00	48	0.10	
2.19	0.00	41	0.00	0.00	51	0.11	
2.19	0.00	40	0.00	0.00	48	0.10	
