vdd	vair_f	air_adc	AirTemp	therm_resistance	AirDirectADC    AirDirectVolt
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	22	0.10
4.44	2.58	689	18.31	64008.19	22	0.10
4.44	2.58	689	18.31	64008.19	64	0.28
4.44	2.58	689	18.31	64008.19	97	0.42
4.44	2.58	689	18.31	64008.19	97	0.42
4.44	2.58	689	18.31	64008.19	131	0.57
4.44	2.58	689	18.31	64008.19	131	0.57
4.44	2.58	689	18.31	64008.19	170	0.74
4.44	2.58	689	18.31	64008.19	170	0.74
4.44	2.58	689	18.31	64008.19	193	0.84
4.44	2.58	689	18.31	64008.19	198	0.86
4.44	2.58	689	18.31	64008.19	198	0.86
4.44	2.58	689	18.31	64008.19	198	0.86
4.44	2.58	689	18.31	64008.19	198	0.86
4.44	2.70	654	38.50	25085.37	238	1.03
4.44	2.70	654	38.50	25085.37	238	1.03
4.44	2.58	689	18.31	64008.19	175	0.76
4.44	2.58	689	18.31	64008.19	136	0.59
4.44	2.58	689	18.31	64008.19	136	0.59
4.44	2.58	689	18.31	64008.19	204	0.89
4.44	2.58	689	18.31	64008.19	204	0.89
4.44	2.58	689	18.31	64008.19	181	0.79
4.44	2.58	689	18.31	64008.19	181	0.79
4.44	2.58	689	18.31	64008.19	113	0.49
4.44	2.71	652	40.51	22967.50	242	1.05
4.44	2.71	652	40.51	22967.50	242	1.05
4.44	2.99	573	-273.35	-52749.56	290	1.26
4.44	2.99	573	-273.35	-52749.56	290	1.26
4.44	3.20	512	-273.35	-102263.62	332	1.44
4.44	3.20	512	-273.35	-102263.62	332	1.44
4.44	3.20	512	-273.35	-102263.62	331	1.44
4.44	3.00	568	-273.35	-57072.87	291	1.26
4.44	3.00	568	-273.35	-57072.87	291	1.26
4.44	2.86	609	-273.35	-20060.69	264	1.15
4.44	2.86	609	-273.35	-20060.69	264	1.15
4.45	3.91	312	-273.35	-227368.12	466	2.03
4.45	3.91	312	-273.35	-227368.12	464	2.02
4.45	3.91	312	-273.35	-227368.12	464	2.02
4.45	3.91	313	-273.35	-226860.12	464	2.02
4.45	3.91	314	-273.35	-226351.18	464	2.02
4.45	3.91	314	-273.35	-226351.18	464	2.02
4.45	3.91	314	-273.35	-226351.18	463	2.02
4.45	3.91	314	-273.35	-226351.18	463	2.02
4.45	3.91	314	-273.35	-226351.18	461	2.01
4.45	3.91	314	-273.35	-226351.18	459	2.00
4.45	3.91	314	-273.35	-226351.18	459	2.00
4.44	3.45	441	-273.35	-152174.93	377	1.64
4.44	3.45	441	-273.35	-152174.93	377	1.64
4.44	2.89	601	-273.35	-27571.25	269	1.17
4.44	2.58	690	17.94	65174.62	202	0.88
4.44	2.58	690	17.94	65174.62	202	0.88
4.44	2.62	678	22.86	51383.12	222	0.96
4.44	2.62	678	22.86	51383.12	222	0.96
4.44	2.80	626	-273.35	-3602.06	255	1.11
4.44	2.80	626	-273.35	-3602.06	255	1.11
4.44	2.99	571	-273.35	-54484.94	293	1.27
4.44	3.23	503	-273.35	-109015.18	335	1.45
4.44	3.23	503	-273.35	-109015.18	335	1.45
4.44	3.37	464	-273.35	-136812.81	364	1.58
4.44	3.37	464	-273.35	-136812.81	364	1.58
4.44	3.58	404	-273.35	-175437.56	405	1.76
4.44	3.79	343	-273.35	-210320.50	445	1.93
4.44	3.79	343	-273.35	-210320.50	445	1.93
4.45	3.91	313	-273.35	-226860.12	465	2.02
4.46	4.26	218	-273.35	-271959.18	532	2.32
4.46	4.26	218	-273.35	-271959.18	532	2.32
4.46	4.40	176	-273.35	-289417.96	561	2.45
4.46	4.40	176	-273.35	-289417.96	561	2.45
4.46	4.46	160	-273.35	-295766.15	575	2.51
4.46	4.63	111	-273.35	-314252.59	607	2.65
4.46	4.63	111	-273.35	-314252.59	607	2.65
4.46	4.81	61	-273.35	-331756.40	649	2.83
4.46	4.81	61	-273.35	-331756.40	649	2.83
4.46	4.93	25	-273.35	-343590.06	685	2.99
4.46	5.02	0	-273.35	-351458.31	731	3.19
4.46	5.02	0	-273.35	-351458.31	731	3.19
4.46	5.02	0	-273.35	-351458.31	807	3.52
4.46	5.02	0	-273.35	-351458.31	807	3.52
4.46	5.02	0	-273.35	-351458.31	876	3.82
4.46	5.02	0	-273.35	-351458.31	865	3.77
4.46	5.02	0	-273.35	-351458.31	865	3.77
4.46	5.02	0	-273.35	-351458.31	866	3.78
4.46	5.02	0	-273.35	-351458.31	866	3.78
4.46	5.02	0	-273.35	-351458.31	866	3.78
4.46	5.02	0	-273.35	-351458.31	866	3.78
4.46	5.02	0	-273.35	-351458.31	955	4.17
4.46	5.02	0	-273.35	-351458.31	1023	4.46
4.46	5.02	0	-273.35	-351458.31	1023	4.46
4.46	5.02	0	-273.35	-351458.31	1023	4.46
4.46	5.02	0	-273.35	-351458.31	1023	4.46
4.46	5.02	0	-273.35	-351458.31	1023	4.46
4.46	5.02	0	-273.35	-351458.31	1023	4.46
4.46	5.02	0	-273.35	-351458.31	1023	4.46
4.46	5.02	0	-273.35	-351458.31	1009	4.40
4.46	5.02	0	-273.35	-351458.31	1009	4.40
4.46	5.02	0	-273.35	-351458.31	921	4.02
4.46	5.02	0	-273.35	-351458.31	886	3.86
4.46	5.02	0	-273.35	-351458.31	886	3.86
4.46	5.02	0	-273.35	-351458.31	799	3.48
4.46	5.02	0	-273.35	-351458.31	799	3.48
4.46	5.02	0	-273.35	-351458.31	773	3.37
4.46	5.02	0	-273.35	-351458.31	774	3.38
4.46	5.02	0	-273.35	-351458.31	774	3.38
4.46	5.02	0	-273.35	-351458.31	775	3.38
4.46	5.02	0	-273.35	-351458.31	775	3.38
4.46	5.02	0	-273.35	-351458.31	775	3.38
4.46	5.02	0	-273.35	-351458.31	775	3.38
4.46	5.02	0	-273.35	-351458.31	775	3.38
4.46	5.02	0	-273.35	-351458.31	788	3.44
4.46	5.02	0	-273.35	-351458.31	788	3.44
4.46	5.02	0	-273.35	-351458.31	875	3.82
4.46	5.02	0	-273.35	-351458.31	875	3.82
4.46	5.02	0	-273.35	-351458.31	994	4.34
4.46	5.02	0	-273.35	-351458.31	1023	4.46
4.46	5.02	0	-273.35	-351458.31	1023	4.46
4.46	5.02	0	-273.35	-351458.31	1023	4.46
4.46	5.02	0	-273.35	-351458.31	1023	4.46
4.46	5.02	0	-273.35	-351458.31	993	4.33
4.46	5.02	0	-273.35	-351458.31	897	3.91
4.46	5.02	0	-273.35	-351458.31	897	3.91
4.46	5.02	0	-273.35	-351458.31	782	3.41
4.46	5.02	0	-273.35	-351458.31	782	3.41
4.46	5.02	0	-273.35	-351458.31	736	3.21
4.46	4.94	24	-273.35	-343910.12	687	3.00
4.46	4.94	24	-273.35	-343910.12	687	3.00
4.46	4.89	38	-273.35	-339387.15	671	2.93
4.46	4.89	38	-273.35	-339387.15	671	2.93
4.46	4.88	39	-273.35	-339060.62	671	2.93
4.46	4.89	38	-273.35	-339387.15	673	2.94
4.46	4.89	38	-273.35	-339387.15	673	2.94
4.46	4.88	39	-273.35	-339060.62	672	2.93
4.46	4.88	39	-273.35	-339060.62	672	2.93
4.46	4.89	38	-273.35	-339387.15	671	2.93
4.46	4.89	38	-273.35	-339387.15	670	2.92
4.46	4.89	38	-273.35	-339387.15	670	2.92
4.46	4.89	38	-273.35	-339387.15	670	2.92
4.46	4.89	38	-273.35	-339387.15	670	2.92
4.46	5.02	0	-273.35	-351458.31	778	3.39
4.46	5.02	0	-273.35	-351458.31	839	3.66
4.46	5.02	0	-273.35	-351458.31	839	3.66
4.46	5.02	0	-273.35	-351458.31	772	3.37
4.46	5.02	0	-273.35	-351458.31	772	3.37
4.46	4.82	56	-273.35	-333436.93	653	2.85
4.46	4.82	56	-273.35	-333436.93	653	2.85
4.46	4.38	184	-273.35	-286182.93	549	2.39
4.45	3.95	303	-273.35	-231899.81	474	2.06
4.45	3.95	303	-273.35	-231899.81	474	2.06
4.45	3.79	347	-273.35	-209029.43	442	1.92
4.45	3.91	313	-273.35	-226860.12	465	2.02
4.45	3.91	313	-273.35	-226860.12	465	2.02
4.45	3.91	312	-273.35	-227368.12	463	2.02
4.45	3.91	312	-273.35	-227368.12	463	2.02
4.44	2.75	642	54.88	12539.94	241	1.05
4.44	2.58	690	17.94	65174.62	0	0.00
4.44	2.58	690	17.94	65174.62	0	0.00
4.44	2.58	690	17.94	65174.62	0	0.00
4.44	2.58	690	17.94	65174.62	0	0.00
4.44	2.58	690	17.94	65174.62	0	0.00
4.44	2.58	690	17.94	65174.62	0	0.00
4.44	2.58	690	17.94	65174.62	0	0.00
4.44	2.58	690	17.94	65174.62	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	689	18.31	64008.19	0	0.00
4.44	2.58	688	18.68	62844.94	0	0.00
4.42	2.56	686	17.70	65948.81	0	0.00
4.42	2.56	686	17.70	65948.81	0	0.00
4.41	2.55	682	17.47	66684.87	0	0.00
4.41	2.55	682	17.47	66684.87	0	0.00
4.41	2.55	682	17.47	66684.87	0	0.00
4.41	2.55	682	17.47	66684.87	0	0.00
4.41	2.55	682	17.47	66684.87	0	0.00
4.41	2.55	682	17.47	66684.87	0	0.00
4.40	2.54	681	17.01	68225.43	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	6	0.03
4.40	2.54	680	17.36	67038.31	6	0.03
4.40	2.54	680	17.36	67038.31	30	0.13
4.40	2.54	680	17.36	67038.31	28	0.12
4.40	2.54	680	17.36	67038.31	28	0.12
4.40	2.54	680	17.36	67038.31	57	0.24
4.40	2.54	680	17.36	67038.31	57	0.24
4.40	2.54	680	17.36	67038.31	62	0.27
4.40	2.54	680	17.36	67038.31	62	0.27
4.40	2.54	680	17.36	67038.31	88	0.38
4.40	2.54	680	17.36	67038.31	88	0.38
4.40	2.54	680	17.36	67038.31	92	0.40
4.40	2.54	680	17.36	67038.31	90	0.39
4.40	2.54	680	17.36	67038.31	90	0.39
4.40	2.54	680	17.36	67038.31	88	0.38
4.40	2.54	680	17.36	67038.31	88	0.38
4.40	2.54	680	17.36	67038.31	87	0.37
4.40	2.54	680	17.36	67038.31	87	0.37
4.40	2.54	680	17.36	67038.31	88	0.38
4.40	2.54	680	17.36	67038.31	88	0.38
4.40	2.54	680	17.36	67038.31	128	0.55
4.40	2.54	680	17.36	67038.31	205	0.88
4.40	2.54	680	17.36	67038.31	205	0.88
4.40	2.58	671	20.88	56498.87	223	0.96
4.40	2.58	671	20.88	56498.87	223	0.96
4.40	2.62	659	26.71	42841.00	230	0.99
4.40	2.62	659	26.71	42841.00	230	0.99
4.40	2.86	591	-273.35	-26967.19	277	1.19
4.40	3.29	466	-273.35	-128975.68	356	1.53
4.40	3.29	466	-273.35	-128975.68	356	1.53
4.40	3.68	357	-273.35	-198106.25	430	1.85
4.40	3.68	357	-273.35	-198106.25	430	1.85
4.41	3.95	283	-273.35	-238122.75	482	2.08
4.41	4.13	230	-273.35	-263114.62	518	2.23
4.41	4.13	230	-273.35	-263114.62	518	2.23
4.42	4.47	139	-273.35	-301618.12	581	2.51
4.42	4.73	64	-273.35	-329011.84	646	2.79
4.42	4.73	64	-273.35	-329011.84	646	2.79
4.42	4.90	14	-273.35	-345644.68	695	3.00
4.42	4.90	14	-273.35	-345644.68	695	3.00
4.42	4.91	13	-273.35	-345965.25	696	3.00
4.42	4.91	13	-273.35	-345965.25	692	2.99
4.42	4.91	13	-273.35	-345965.25	692	2.99
4.42	4.90	14	-273.35	-345644.68	693	2.99
4.42	4.90	14	-273.35	-345644.68	693	2.99
4.42	4.91	13	-273.35	-345965.25	695	3.00
4.42	4.91	13	-273.35	-345965.25	692	2.99
4.42	4.91	13	-273.35	-345965.25	692	2.99
4.42	4.91	13	-273.35	-345965.25	695	3.00
4.42	4.91	13	-273.35	-345965.25	695	3.00
4.42	4.91	13	-273.35	-345965.25	696	3.00
4.42	4.91	13	-273.35	-345965.25	692	2.99
4.42	4.91	13	-273.35	-345965.25	692	2.99
4.42	4.95	0	-273.35	-350091.18	741	3.20
4.42	4.95	0	-273.35	-350091.18	741	3.20
4.42	4.95	0	-273.35	-350091.18	858	3.70
4.42	4.95	0	-273.35	-350091.18	858	3.70
4.42	4.95	0	-273.35	-350091.18	1001	4.32
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	893	3.85
4.42	4.95	0	-273.35	-350091.18	738	3.19
4.42	4.95	0	-273.35	-350091.18	738	3.19
4.42	4.73	64	-273.35	-329011.84	643	2.78
4.42	4.73	64	-273.35	-329011.84	643	2.78
4.42	4.28	193	-273.35	-279812.21	541	2.33
4.41	4.08	244	-273.35	-256733.68	507	2.18
4.41	4.08	244	-273.35	-256733.68	507	2.18
4.41	4.08	244	-273.35	-256733.68	508	2.19
4.41	4.08	244	-273.35	-256733.68	508	2.19
4.41	4.09	241	-273.35	-258113.87	510	2.20
4.41	4.09	242	-273.35	-257654.62	508	2.19
4.41	4.09	242	-273.35	-257654.62	508	2.19
4.41	4.09	242	-273.35	-257654.62	509	2.19
4.41	4.09	242	-273.35	-257654.62	509	2.19
4.40	3.72	343	-273.35	-205959.06	434	1.87
4.40	3.01	547	-273.35	-66255.62	303	1.30
4.40	3.01	547	-273.35	-66255.62	303	1.30
4.40	2.77	615	-273.35	-3697.50	259	1.11
4.40	2.77	615	-273.35	-3697.50	259	1.11
4.40	2.54	681	17.01	68225.43	198	0.85
4.40	2.54	681	17.01	68225.43	61	0.26
4.40	2.54	681	17.01	68225.43	61	0.26
4.40	2.54	681	17.01	68225.43	0	0.00
4.40	2.54	681	17.01	68225.43	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	681	17.01	68225.43	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	37	0.16
4.40	2.54	680	17.36	67038.31	37	0.16
4.40	2.54	680	17.36	67038.31	83	0.36
4.40	2.54	680	17.36	67038.31	83	0.36
4.40	2.54	680	17.36	67038.31	86	0.37
4.40	2.54	680	17.36	67038.31	87	0.37
4.40	2.54	680	17.36	67038.31	87	0.37
4.40	2.54	680	17.36	67038.31	86	0.37
4.40	2.54	680	17.36	67038.31	86	0.37
4.40	2.54	680	17.36	67038.31	117	0.50
4.40	2.54	680	17.36	67038.31	117	0.50
4.40	2.54	680	17.36	67038.31	141	0.61
4.40	2.54	680	17.36	67038.31	168	0.72
4.40	2.54	680	17.36	67038.31	168	0.72
4.40	2.54	680	17.36	67038.31	190	0.82
4.40	2.54	680	17.36	67038.31	190	0.82
4.40	3.03	540	-273.35	-72138.43	310	1.33
4.40	3.03	540	-273.35	-72138.43	310	1.33
4.40	3.74	338	-273.35	-208713.81	442	1.90
4.40	3.84	310	-273.35	-223676.37	464	1.99
4.40	3.84	310	-273.35	-223676.37	464	1.99
4.41	4.10	240	-273.35	-258572.37	508	2.19
4.41	4.10	240	-273.35	-258572.37	508	2.19
4.42	4.23	206	-273.35	-274271.71	537	2.32
4.42	4.41	155	-273.35	-295352.00	571	2.46
4.42	4.41	155	-273.35	-295352.00	571	2.46
4.42	4.41	155	-273.35	-295352.00	570	2.46
4.42	4.41	155	-273.35	-295352.00	570	2.46
4.42	4.40	157	-273.35	-294557.53	571	2.46
4.42	4.41	156	-273.35	-294955.06	569	2.46
4.42	4.41	156	-273.35	-294955.06	569	2.46
4.42	4.40	157	-273.35	-294557.53	569	2.46
4.42	4.41	156	-273.35	-294955.06	568	2.45
4.42	4.41	156	-273.35	-294955.06	568	2.45
4.42	4.52	123	-273.35	-307729.06	598	2.58
4.42	4.52	123	-273.35	-307729.06	598	2.58
4.42	4.95	0	-273.35	-350091.18	764	3.30
4.42	4.95	0	-273.35	-350091.18	998	4.31
4.42	4.95	0	-273.35	-350091.18	998	4.31
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	968	4.18
4.42	4.95	0	-273.35	-350091.18	872	3.76
4.42	4.95	0	-273.35	-350091.18	872	3.76
4.42	4.74	60	-273.35	-330387.68	649	2.80
4.42	4.74	60	-273.35	-330387.68	649	2.80
4.42	4.56	112	-273.35	-311843.21	606	2.62
4.42	4.25	200	-273.35	-276843.59	541	2.33
4.42	4.25	200	-273.35	-276843.59	541	2.33
4.41	3.97	278	-273.35	-240580.37	484	2.08
4.41	3.97	278	-273.35	-240580.37	484	2.08
4.41	3.97	278	-273.35	-240580.37	484	2.08
4.41	3.97	277	-273.35	-241069.37	486	2.09
4.41	3.97	277	-273.35	-241069.37	486	2.09
4.41	3.97	276	-273.35	-241557.43	486	2.09
4.41	3.97	276	-273.35	-241557.43	486	2.09
4.41	3.98	275	-273.35	-242044.62	486	2.09
4.41	3.98	275	-273.35	-242044.62	485	2.09
4.41	3.98	275	-273.35	-242044.62	485	2.09
4.41	3.97	277	-273.35	-241069.37	485	2.09
4.41	3.97	277	-273.35	-241069.37	485	2.09
4.40	3.22	487	-273.35	-113775.31	343	1.47
4.40	2.85	593	-273.35	-25080.44	276	1.19
4.40	2.85	593	-273.35	-25080.44	276	1.19
4.40	2.54	681	17.01	68225.43	90	0.39
4.40	2.54	681	17.01	68225.43	90	0.39
4.40	2.54	681	17.01	68225.43	70	0.30
4.40	2.54	680	17.36	67038.31	8	0.03
4.40	2.54	680	17.36	67038.31	8	0.03
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	10	0.04
4.40	2.54	680	17.36	67038.31	10	0.04
4.40	2.54	680	17.36	67038.31	83	0.36
4.40	2.54	680	17.36	67038.31	83	0.36
4.40	2.68	641	40.32	23156.37	243	1.04
4.40	2.68	641	40.32	23156.37	243	1.04
4.41	4.00	268	-273.35	-245431.12	492	2.12
4.42	4.49	133	-273.35	-303927.59	590	2.55
4.42	4.49	133	-273.35	-303927.59	590	2.55
4.42	4.63	93	-273.35	-318788.21	622	2.68
4.42	4.63	93	-273.35	-318788.21	622	2.68
4.42	4.62	94	-273.35	-318427.65	620	2.68
4.42	4.62	94	-273.35	-318427.65	620	2.68
4.42	4.62	94	-273.35	-318427.65	620	2.68
4.42	4.63	93	-273.35	-318788.21	621	2.68
4.42	4.63	93	-273.35	-318788.21	621	2.68
4.42	4.62	94	-273.35	-318427.65	618	2.67
4.42	4.62	94	-273.35	-318427.65	620	2.68
4.42	4.62	94	-273.35	-318427.65	620	2.68
4.42	4.63	92	-273.35	-319148.25	617	2.66
4.42	4.63	92	-273.35	-319148.25	617	2.66
4.42	4.95	0	-273.35	-350091.18	893	3.85
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1023	4.42
4.42	4.95	0	-273.35	-350091.18	1015	4.38
4.42	4.95	0	-273.35	-350091.18	1015	4.38
4.42	4.58	106	-273.35	-314058.15	610	2.63
4.42	4.58	106	-273.35	-314058.15	610	2.63
4.41	3.95	282	-273.35	-238616.06	482	2.08
4.41	3.94	286	-273.35	-236637.75	478	2.06
4.41	3.94	286	-273.35	-236637.75	478	2.06
4.41	3.93	287	-273.35	-236140.93	477	2.05
4.41	3.93	287	-273.35	-236140.93	477	2.05
4.41	3.95	282	-273.35	-238616.06	481	2.07
4.40	3.64	367	-273.35	-192367.68	421	1.81
4.40	3.64	367	-273.35	-192367.68	421	1.81
4.40	2.54	681	17.01	68225.43	81	0.35
4.40	2.54	681	17.01	68225.43	81	0.35
4.40	2.54	681	17.01	68225.43	0	0.00
4.40	2.54	681	17.01	68225.43	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	681	17.01	68225.43	0	0.00
4.40	2.54	681	17.01	68225.43	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.40	2.54	680	17.36	67038.31	0	0.00
4.39	2.54	679	16.90	68572.62	0	0.00
4.39	2.54	678	17.26	67382.06	0	0.00
4.39	2.54	678	17.26	67382.06	0	0.00
4.37	2.52	675	16.71	69238.18	0	0.00
4.37	2.52	675	16.71	69238.18	0	0.00
4.37	2.52	675	16.71	69238.18	0	0.00
4.37	2.52	675	16.71	69238.18	0	0.00
4.36	2.52	673	16.61	69556.06	0	0.00
4.36	2.52	673	16.61	69556.06	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	0	0.00
4.35	2.51	671	16.52	69864.43	14	0.06
4.35	2.51	671	16.52	69864.43	14	0.06
4.35	2.51	671	16.52	69864.43	46	0.20
4.35	2.51	671	16.52	69864.43	46	0.20
4.35	2.51	671	16.52	69864.43	46	0.20
4.35	2.51	671	16.52	69864.43	46	0.20
4.35	2.51	671	16.52	69864.43	46	0.20
4.35	2.51	671	16.52	69864.43	46	0.20
4.35	2.51	671	16.52	69864.43	46	0.20
4.35	2.51	671	16.52	69864.43	90	0.38
4.35	2.51	671	16.52	69864.43	90	0.38
